,Unnamed: 0,Mandatory FEMP Standby Power Requirement,Declared Standby Power,Product Category,Company Name - Brand Name,Model Name,Model Number,Additional Model Information,UNSPSC Code,ENAC Code,Wake on LAN (WOL) Status as Shipped (Workstations Only),Notes
364,209,Non-compliant,2.1 to 3 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-R550,HW-R550,"HW-R50#,HW-R50#,; HW-R500,HW-R500,; HW-R50C,HW-R50C,; HW-R50M,HW-R50M,; HW-R530,HW-R530,; HW-R540,HW-R540,; HW-R560,HW-R560,",52161547,KJ,,
365,213,Non-compliant,2.1 to 3 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",G1**,G1**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161560,KJ,,
366,16,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - EXTRON ELECTRONICS,NetPA U 1004-70V,NetPA U 1004-70V,,52161547,KJ,,
367,42,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Full Spectrum,Extron Electronics - Extron,PVS 407D,PVS 407D,,52161547,KJ,,
368,84,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Full Spectrum,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,MAGNIFI MAX SOUND BAR,,52161547,KJ,,
369,242,Non-compliant,3.1 W or greater,"Audio Video Equipment - Audio Amplifier - Full Spectrum,Audio Amplifier - Limited Bandwidth","Crestron Electronics, Inc. - Crestron",DM-NAX-AMP-X300,M1845006,,52161547,KJ,,
370,133,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q80R,HW-Q80R,"HW-Q8##R,HW-Q8##R,; HW-Q8#R,HW-Q8#R,; HW-Q9##R,HW-Q9##R,; HW-Q9#R,HW-Q9#R,; HW-Q90R,HW-Q90R,",52161547,KJ,,
371,144,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q950T,HW-Q950T,"HW-Q900T,HW-Q900T,",52161547,KJ,,
372,150,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S60B,HW-S60B,"HW-S61B,HW-S61B,; HW-S66B,HW-S66B,; HW-S67B,HW-S67B,; HW-S68B,HW-S68B,",52161547,KJ,,
373,151,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S800B,HW-S800B,"HW-S80CB,HW-S80CB,Same as basic model except model designation; HW-S810B,HW-S810B,Same as basic model except model designation",52161547,KJ,,
374,152,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S801B,HW-S801B,"HW-S811B,HW-S811B,",52161547,KJ,,
375,165,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-S68CB,HW-S68CB,,52161547,KJ,,
376,166,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - SAMSUNG harman/kardon",HW-N950,HW-N950,"HW-N9##,HW-N9##,",52161547,KJ,,
377,167,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - SAMSUNG harman/kardon",HW-N850,HW-N850,"HW-N8##,HW-N8##,",52161547,KJ,,
378,206,Non-compliant,3.1 W or greater,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-Q70R,HW-Q70R,"HW-Q750R,HW-Q750R,; HW-Q76R,HW-Q76R,; HW-Q7CR,HW-Q7CR,",52161547,KJ,,
379,212,Non-compliant,3.1 W or greater,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",*SP9**,*SP9**,",,The ""*"" in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161560,KJ,,
380,98,Compliant,0 to 1 W,"Telephones - Conference, Analog","VTech Telecommunications, Ltd. - Clarity",XLCgo,XLCgo,",XLC8-GO CB,charger cradle; ,XLC8-GO HS2,speaker unit; ,XLCgo HS,speaker unit; ,XLCgo,charger cradle",43191515,,,
381,29,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - AT&T",CL84107,CL84107,",CL84#*7,# cordless HS +1 corded HS +1 BS(W/ ITAD) +# chargers; ,CL84107,1 cordless HS +1 corded HS +1 BS(W/ ITAD) +1 charger; ,CL84207,2 cordless HS +1 corded HS +1 BS(W/ ITAD) +2 chargers; ,CL84257,2 cordless HS +1 corded HS +1 BS(W/ ITAD) +2 chargers; ,CL84307,3 cordless HS +1 corded HS +1 BS(W/ ITAD) +3 chargers; ,CL84357,3 cordless HS +1 corded HS +1 BS(W/ ITAD) +3 chargers",43191509,,,
382,30,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - AT&T","CL84115,CL84215,CL84265,CL84365,CL84XY5","CL84115,CL84215,CL84265,CL84365,CL84XY5",",CL84115,CL84215,CL84265,CL84365,CL84XY5,1HS+1BS(W/ ITAD)+1charger",43191509,,,
383,31,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - AT&T",DECT 6.0 cordless telephone,"CL84207,CL84107, CL84257, CL84307, CL84357,CL84#*7, CL84#*7, CL80107, CL80117, CL801#7",,43191509,,,
384,48,Compliant,0 to 1 W,"Telephones - Corded, Analog",Clarity Products LLC - Clarity,Telephone,ALTO PLUS,,43191509,,,
385,72,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - VTECH",CS6649-2,CS6649-2,",CS6648-2,2 Handsets + 1 Base + 2 chargers; ,CS6649,1 Handset + 1 Base + 1 charger; ,CS6649-2,2 Handsets + 1 Base + 2 chargers; ,CS6649-3,1 Handset + 1 Base + 1 charger; ,CS664Z-XY,X Handsets + 1 Base + (X) chargers",43191509,,,
386,73,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - VTECH",CS6949-2,CS6949-2,",CS6949,1HS+1BS(W/ ITAD)+1charger; ,CS6949-2,1HS+1BS(W/ ITAD)+1charger; ,CS6949-3,3HS+1BS(W/ ITAD)+3chargers; ,CS694Z-XY,XHS+1BS(W/ ITAD)+Xchargers",43191509,,,
387,75,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - AT&T",DECT 6.0 Cordless Phone,"CS5249, CS524*-#*, CS524*-##, CS524#-#*, CS524#-##","DECT 6.0 cordless telephone,CS524*-#*, CS524*-##, CS524#-#*, CS524#-##,",43191509,,,
388,76,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - AT&T",DECT phone,SB67248,,43191509,,,
389,78,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - Clarity",E814CC,E814CC,",E814CC,1 Handset + 1 Base + 1 Charger",43191509,,,
390,86,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - VTECH",SN1127,SN1127,",SN112#-*SN112#-#,; ,SN112*-#,1 base with corded handset; ,SN112*-*,1 base with corded handset; ,SN1127,1 base with corded handset",43191509,,,
391,90,Compliant,0 to 1 W,"Telephones - Corded, Analog","VTech Telecommunications, Ltd. - VTECH",DS6642-4A,DS6642-4A,",8025246,2HS+1BS(W/ ITAD)+1 Charger; ,DS6641,1HS+1BS(W/ ITAD); ,DS6642-4,4HS+1BS(W/ ITAD)+3Chargers; ,DS6642-4A,4HS+1BS(W/ ITAD)+3Chargers; ,DS664Z-XY,XHS+1BS(W/ ITAD)+(X-1)Charger(s)",43191509,,,
392,67,Compliant,0 to 1 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,VVX D230,VVX D230,,43191508,,,
393,83,Compliant,0 to 1 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",DECT Cordless Deskset,M58,,43191508,,,
394,84,Compliant,0 to 1 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",S1100,S1100,",S1100,SIP Corded Phone with Single Line & no key board; ,S1210,SIP Corded Phone with Single Line; ,S1220,SIP Corded Phone with Two Lines",43191508,,,
395,85,Compliant,0 to 1 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",S2211,S2211,",S2211,SIP Corded Phone with Single Line; ,S2221,SIP Corded Phone with Two Lines",43191508,,,
396,99,Non-compliant,1.1 to 2 W,"Telephones - Conference, Analog","VTech Telecommunications, Ltd. - VTECH",DECT phone,SB67258,"SB67258,,",43191515,,,
397,95,Non-compliant,1.1 to 2 W,"Telephones - Conference, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-7832,CP-7832,,43191515,,,
398,0,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",CCX 350,CCX 350,,43191508,,,
399,2,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",Poly Edge B20,Poly Edge B20,"Poly Edge B10,Poly Edge B10,",43191508,,,
400,3,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",Poly Edge B30,Poly Edge B30,,43191508,,,
401,4,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E100,",POLY EDGE E220,",43191508,,,
402,9,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 150,2201-48810-001,,43191508,,,
403,10,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 250,2201-48820-001,,43191508,,,
404,11,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-001,,43191508,,,
405,12,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-001,,43191508,,,
406,19,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP110,OpenScape Desk Phone CP110,,43191508,,,
407,20,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP205,OpenScape Desk Phone CP205,,43191508,,,
408,21,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP210,OpenScape Desk Phone CP210,,43191508,,,
409,22,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP400,OpenScape Desk Phone CP400,,43191508,,,
410,23,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP410,OpenScape Desk Phone CP410,,43191508,,,
411,24,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP600,OpenScape Desk Phone CP600,,43191508,,,
412,25,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP700,OpenScape Desk Phone CP700,,43191508,,,
413,26,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP700X,OpenScape Desk Phone CP700X,,43191508,,,
414,28,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone IP 35G Eco,OpenScape Desk Phone IP 35G Eco,,43191508,,,
415,32,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Avaya Inc - Avaya,J139,J139,,43191508,,,
416,33,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Avaya Inc - Avaya,J159,J159,,43191508,,,
417,34,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Avaya Inc - Avaya,J179,J179,"J169,J169,",43191508,,,
418,35,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Avaya Inc - Avaya,J189 IP Phone,J189,,43191508,,,
419,37,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-6821,CP-6821,,43191508,,,
420,38,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-6841,CP-6841,,43191508,,,
421,39,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-6851,CP-6851,,43191508,,,
422,40,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-6861,CP-6861,,43191508,,,
423,41,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,UC Phone,CP-6871,,43191508,,,
424,42,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,UC Phone,CP-6871,,43191508,,,
425,43,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-7811,CP-7811,",CP-7811,NA",43191508,,,
426,44,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-7841,CP-7841,"CP-7841,,1 Corded Base (With 4 line keys) + 1 Handset",43191508,,,
427,45,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-7861,CP-7861,",CP-7821,",43191508,,,
428,49,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,VVX 250,2201-48820-001,,43191508,,,
429,50,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,VVX 350,2201-48830-001,,43191508,,,
430,51,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,VVX 450,2201-48840-001,,43191508,,,
431,52,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,CCX 350,CCX 350,,43191508,,,
432,53,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,CCX 400,CCX 400,,43191508,,,
433,55,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,Poly Edge B10,Poly Edge B10,,43191508,,,
434,56,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,Poly Edge B20,Poly Edge B20,,43191508,,,
435,57,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,Poly Edge B30,Poly Edge B30,,43191508,,,
436,68,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - POLYCOM,VVX 150,2201-48810-001,,43191508,,,
437,71,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - snom, vtech",D120,D120,",D120,Including low cost version with the same model number; No technical difference; ,ET605,Including low cost version with the same model number; No technical difference",43191508,,,
438,74,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",CTM-S2312,CTM-S2312,",CTM-S2312,1 Base(One Line) + 1 HS; ,CTM-S2322,1 Base(Two Line) + 1 HS",43191508,,,
439,82,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - SNOM",L130,L130,,43191508,,,
440,89,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",VSP805,VSP805,,43191508,,,
441,91,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",Business Media PhoneConference Telephone,CCX 505,",,-",43191515,,,
442,93,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",Conference Telephone,Trio 8300 NR,,43191515,,,
443,94,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",RealPresence Trio 8500,RealPresence Trio 8500,,43191515,,,
444,97,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol - VoIP",HP Inc. - Poly,Trio 8300 NR,Trio 8300 NR,,43191515,,,
445,1,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",Business Media PhoneCorded Telephone,CCX 505,",,-",43191508,,,
446,5,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E350,",POLY EDGE E300,; ,POLY EDGE E320,",43191508,,,
447,6,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E450,",POLY EDGE E400,",43191508,,,
448,7,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E500,,43191508,,,
449,8,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E550,,43191508,,,
450,13,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,,,
451,14,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,,,
452,15,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,,,
453,16,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,,,
454,17,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 450,2201-48840-001,,43191508,,,
455,18,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","Polycom, Inc. - POLYCOM",VVX 450,2201-48840-001,,43191508,,,
456,27,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP710,OpenScape Desk Phone CP710,,43191508,,,
457,54,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,Business Media Phone,CCX 505,,43191508,,,
458,58,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E100,,43191508,,,
459,59,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E220,,43191508,,,
460,60,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E300,,43191508,,,
461,61,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E320,,43191508,,,
462,62,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E350,,43191508,,,
463,63,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E400,,43191508,,,
464,64,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E450,,43191508,,,
465,65,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E500,,43191508,,,
466,66,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",HP Inc. - Poly,IP PHONE,POLY EDGE E550,,43191508,,,
467,69,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Mitel Networks Corporation - Mitel,"6869i, 6867i, 6865i, 6863i","6869i, 6867i, 6865i, 6863i",,43191508,,,
468,70,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP",Mitel Networks Corporation - Mitel,IP Phone,"6905, 6910, 6970, 6920w, 6930w, 6940w",,43191508,,,
469,79,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - SNOM",SIP Phone corded,D713,,43191508,,,
470,80,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - SNOM",SIP Phone corded,D862,,43191508,,,
471,81,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - SNOM",SIP Phone corded,D865,,43191508,,,
472,87,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",VSP726,VSP726,,43191508,,,
473,88,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - VTECH",VSP736,VSP736,,43191508,,,
474,92,Non-compliant,3.1 W or greater,"Telephones - Conference, Voice over Internet Protocol - VoIP","Polycom, Inc. - Poly",Conference Telephone,Trio 8300,,43191515,,,
475,96,Non-compliant,3.1 W or greater,"Telephones - Conference, Voice over Internet Protocol - VoIP",HP Inc. - Poly,Trio 8300,Trio 8300,,43191515,,,
476,36,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,8861,8861,",8861,1 Corded Base + 1 Handset",43191508,,,
477,46,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-8851,CP-8851,",CP-8811,1 Corded Base + 1 Handset; ,CP-8841,1 Corded Base + 1 Handset; ,CP-8851,1 Corded Base + 1 Handset; ,CP-8851NR,1 Corded Base + 1 Handset",43191508,,,
478,47,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol - VoIP",Cisco Systems - CISCO,CP-8851NR,CP-8851NR,",CP-8851NR,NA",43191508,,,
479,77,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol - VoIP","VTech Telecommunications, Ltd. - CISCO",CP-8851NR,CP-8851NR,",CP-8851NR,NA",43191508,,,
